6.752472400665283	-16.716110229492188	-1.4700000286102295	0.10000000149011612	1.399999976158142	Sirius          	alf 	
6.399194240570068	-52.695556640625	-0.7200000286102295	1.5	-4.699999809265137	Canopus         	alf 	
14.261027336120605	19.1825008392334	-0.03999999910593033	12.300000190734863	-0.30000001192092896	Arcturus        	alf 	
14.660139083862305	-60.83416748046875	-0.009999999776482582	7.099999904632568	4.400000095367432	Rigil Kentaurus 	alf1	
18.615638732910156	38.78361129760742	0.029999999329447746	0.0	0.5	Vega            	alf 	
5.278166770935059	45.99805450439453	0.07999999821186066	8.0	-0.6000000238418579	Capella         	alf 	
5.242305755615234	-8.201666831970215	0.11999999731779099	-0.30000001192092896	-7.400000095367432	Rigel           	bet 	
7.655027866363525	5.224999904632568	0.3400000035762787	4.0	2.5999999046325684	Procyon         	alf 	
5.919528007507324	7.406944274902344	0.5	18.5	-4.5	Betelgeuse      	alf 	
1.628583312034607	-57.23666763305664	0.5	-2.0	-1.7000000476837158	Achernar        	alf 	
14.063722610473633	-60.37305450439453	0.6000000238418579	-2.200000047683716	-4.699999809265137		bet 	
19.846389770507812	8.868332862854004	0.7699999809265137	2.200000047683716	2.200000047683716	Altair          	alf 	
4.598666667938232	16.509166717529297	0.8500000238418579	15.399999618530273	-0.699999988079071	Aldebaran       	alf 	
16.49013900756836	-26.431943893432617	0.9599999785423279	18.299999237060547	0.0	Antares         	alf 	
13.419888496398926	-11.161389350891113	0.9800000190734863	-2.299999952316284	-3.799999952316284	Spica           	alf 	
7.755249977111816	28.026111602783203	1.149999976158142	10.0	1.0	Pollux          	bet 	
22.960861206054688	-29.622222900390625	1.159999966621399	0.8999999761581421	2.0	Fomalhaut       	alf 	
12.795332908630371	-59.6886100769043	1.2000000476837158	-1.7999999523162842	-5.0		bet 	
20.690526962280273	45.280277252197266	1.25	0.8999999761581421	-7.5	Deneb           	alf 	
12.443305969238281	-63.09916687011719	1.3300000429153442	-2.4000000953674316	-4.199999809265137	Acrux           	alf1	
14.659777641296387	-60.836944580078125	1.3300000429153442	8.800000190734863	6.099999904632568		alf2	
10.139527320861816	11.967222213745117	1.350000023841858	-1.100000023841858	-0.8999999761581421	Regulus         	alf 	
6.977083206176758	-28.97194480895996	1.5	-2.0	-4.400000095367432	Adhara          	eps 	
17.560138702392578	-37.10388946533203	1.600000023841858	-1.899999976158142	0.0	Shaula          	lam 	
12.519416809082031	-57.11333465576172	1.6299999952316284	15.899999618530273	-0.8999999761581421	[Gacrux]        	gam 	
5.418860912322998	6.349722385406494	1.6399999856948853	-2.200000047683716	-3.5999999046325684	Bellatrix       	gam 	
5.438194274902344	28.607500076293945	1.649999976158142	-1.2999999523162842	-1.600000023841858	Elnath [gam Aur]	bet 	
22.137222290039062	-46.96111297607422	1.7000000476837158	-0.8999999761581421	0.20000000298023224		alf 	
5.679305553436279	-1.9427777528762817	1.7000000476837158	1.0	0.0	Alnitak         	zet 	
5.603555679321289	-1.2019444704055786	1.7000000476837158	-1.899999976158142	-6.5	Alnilam         	eps 	
9.220000267028809	-69.71722412109375	1.7000000476837158	-0.20000000298023224	0.6000000238418579	Miaplacidus     	bet 	
12.443471908569336	-63.09916687011719	1.7300000190734863	-2.5999999046325684	-3.200000047683716		alf2	
12.900472640991211	55.959720611572266	1.7699999809265137	-0.20000000298023224	0.0	Alioth          	eps 	
3.405388832092285	49.86111068725586	1.7899999618530273	4.800000190734863	-4.5	Mirfak          	alf 	
11.062138557434082	61.750831604003906	1.7899999618530273	10.699999809265137	-1.0	Dubhe           	alf 	
8.158888816833496	-47.336666107177734	1.7999999523162842	-2.4000000953674316	0.0		gam2	
7.139861106872559	-26.393333435058594	1.7999999523162842	7.199999809265137	-8.300000190734863		dlt 	
18.402860641479492	-34.38472366333008	1.7999999523162842	0.20000000298023224	-0.699999988079071	Kaus Australis  	eps 	
5.992138862609863	44.9474983215332	1.850000023841858	0.800000011920929	1.100000023841858	Menkalinan      	bet 	
8.375222206115723	-59.50972366333008	1.8600000143051147	12.800000190734863	-2.5999999046325684	[Avior]         	eps 	
13.792333602905273	49.313331604003906	1.8600000143051147	-1.899999976158142	0.0	Alkaid          	eta 	
6.628527641296387	16.399166107177734	1.899999976158142	0.30000001192092896	-0.30000001192092896	Alhena          	gam 	
17.621999740600586	-42.99777603149414	1.899999976158142	3.700000047683716	-2.0		tht 	
16.81108283996582	-69.02777862548828	1.9199999570846558	14.399999618530273	0.0	[Atria]         	alf 	
20.427473068237305	-56.73500061035156	1.940000057220459	-2.0	-3.299999952316284	[Peacock]       	alf 	
7.576638698577881	31.888334274291992	1.940000057220459	0.0	0.699999988079071	Castor          	alf 	
8.745055198669434	-54.70833206176758	1.9500000476837158	0.5	0.10000000149011612		dlt 	
9.45977783203125	-8.658611297607422	1.9800000190734863	14.399999618530273	-0.10000000149011612	Alphard         	alf 	
6.378333568572998	-17.955833435058594	1.9800000190734863	-2.299999952316284	-5.0	Mirzam          	bet 	
18.921083450317383	-26.296667098999023	2.0	-2.0	-2.0999999046325684	Nunki           	sig 	
2.1195554733276367	23.462499618530273	2.0	11.5	0.20000000298023224	Hamal           	alf 	
2.5301945209503174	89.26416778564453	2.0199999809265137	6.0	0.0	Polaris         	alf 	
0.7264999747276306	-17.986665725708008	2.0399999618530273	10.199999809265137	0.699999988079071	Deneb Kaitos    	bet 	
14.845083236694336	74.15555572509766	2.049999952316284	15.0	0.0	Kochab          	bet 	
5.7959442138671875	-9.669722557067871	2.059999942779541	-1.7000000476837158	0.0	Saiph           	kap 	
